 INFO | 2016-05-31 16:40:25,564 | Common.java | 72 | Startup activites...
 INFO | 2016-05-31 16:40:25,566 | Common.java | 72 | Test Output Directory creation successful :D:\POCs\Mobile\SWAUT 1.0-Android Demo\SWAUT 1.0-Android Demo\TestResults\2016_05_31_04_40_25_PM
 INFO | 2016-05-31 16:40:25,567 | Common.java | 72 | Log File creation successful : LogFile.log
 INFO | 2016-05-31 16:40:26,315 | Common.java | 72 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-05-31 16:40:26,496 | Common.java | 72 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-05-31 16:40:27,165 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2016-05-31 16:40:27,166 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2016-05-31 16:40:27,166 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2016-05-31 16:40:27,167 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2016-05-31 16:40:27,167 | Common.java | 72 | Element time out set
 INFO | 2016-05-31 16:40:27,167 | Common.java | 72 | ##### Start of Test Case : Validate Addition #####
 WARN | 2016-05-31 16:40:27,168 | Common.java | 76 | Report step generation success : <B></B><h1><font color=SaddleBrown>Validate Addition</h1></font><br/>
 INFO | 2016-05-31 16:40:27,168 | Common.java | 72 | Getting value of AppName1 from Test Configuration file : Calculator
 INFO | 2016-05-31 16:40:27,169 | Common.java | 72 | Getting value of AppPackageName1 from Test Configuration file : com.android.calculator2
 INFO | 2016-05-31 16:40:27,170 | Common.java | 72 | Getting value of AppActivityName1 from Test Configuration file : com.android.calculator2.Calculator
 INFO | 2016-05-31 16:40:27,170 | Common.java | 72 | Getting value of PlatFormName from Test Configuration file : Android
 INFO | 2016-05-31 16:40:27,174 | Common.java | 72 | Getting value of IpAddress from Test Configuration file : 127.0.0.1
 INFO | 2016-05-31 16:40:27,174 | Common.java | 72 | Getting value of PortNumber from Test Configuration file : 4723
 INFO | 2016-05-31 16:40:27,175 | Common.java | 72 | Opening Calculator Application...
 INFO | 2016-05-31 16:40:27,200 | Common.java | 72 | Getting value of AppiumTimeOut from Test Configuration file : 500
 INFO | 2016-05-31 16:40:40,529 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2016-05-31 16:40:40,529 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2016-05-31 16:40:40,529 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2016-05-31 16:40:40,530 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2016-05-31 16:40:40,531 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
